,country,code,year,adult_literacy_rate,youth_literacy_rate_M,youth_literacy_rate_F,continent,invalid_literacy_flag,adult_literacy_rate_outlier_flag,youth_literacy_rate_M_outlier_flag,youth_literacy_rate_F_outlier_flag,literacy_gender_gap_abs,gender_gap_pct,youth_literacy_avg,regional_literacy_std,youth_literacy_yoy,youth_literacy_abs_change,youth_literacy_5yr_avg,literacy_momentum_5yr,literacy_5yr_std,literacy_stability_index,gender_gap_change,gender_gap_acceleration,regional_convergence_index,avg_schooling_years,adult_literacy_rate_norm,youth_literacy_avg_norm,avg_schooling_years_norm,literacy_index,education_development_index,log_gdp,log_gdp_norm,education_spend_efficiency
375,Iran,IRN,2013,85.0,98.0,97.0,Asia,False,False,False,False,1.0,1.0204081632653061,97.5,11.250834108272507,-0.5102040816326481,-0.5,97.4,0.4000000000000057,,,1.0,2.0,-1.3017650885614493,9.282,0.8255813953488371,0.96875,0.6856905158069884,0.8828488372093022,0.823701340788608,9.597963249953343,0.5745010621419131,0.24920027864669492
376,Iran,IRN,2014,85.0,98.0,98.0,Asia,False,False,False,False,0.0,0.0,98.0,7.369563262760118,0.512820512820511,0.5,97.5,0.09999999999999432,1.4923136399564219,0.40123361039643674,-1.0,-2.0,3.8812708455123888,9.326,0.8255813953488371,0.9750000000000001,0.6893510815307822,0.8853488372093024,0.8265495105057462,9.633177181216077,0.5808615876597429,0.24568792284600327
377,Iran,IRN,2016,86.0,98.0,98.0,Asia,False,False,False,False,0.0,0.0,98.0,4.3023764224051755,0.0,0.0,97.8,0.29999999999999716,0.658027355054462,0.6031263579286076,0.0,1.0,10.178629626571364,9.456,0.8372093023255813,0.9750000000000001,0.7001663893510816,0.8923255813953488,0.8346778237820686,9.675354825959545,0.5884799357411084,0.2461978880409602
378,Iraq,IRQ,2000,74.0,89.0,80.0,Asia,False,False,False,False,9.0,10.112359550561797,84.5,8.288543120405631,,,,,,,,,-5.538543120405631,6.23,0.6976744186046511,0.8062500000000001,0.43178036605657244,0.7411046511627907,0.6483073656309251,9.449527651632112,0.5476898434843793,0.10061752214654573
379,Iraq,IRQ,2006,75.0,88.33333333333333,72.85,Asia,False,False,False,False,15.483333333333334,17.528301886792455,80.59166666666667,10.396180738051406,-4.625246548323469,-3.9083333333333314,,,,,6.483333333333334,,1.532830403622567,6.766,0.7093023255813953,0.7573958333333335,0.4763727121464226,0.7285397286821707,0.6528896237214462,9.265672329971794,0.5144809280615557,0.13840869565989056
380,Iraq,IRQ,2011,76.0,87.66666666666667,71.93,Asia,False,False,False,False,15.736666666666665,17.950570342205317,79.79833333333335,15.046752608536497,-0.98438630958535,-0.7933333333333223,,,,,0.2533333333333303,-6.230000000000004,-4.969537007751432,7.495999999999999,0.7209302325581395,0.7474791666666669,0.5371048252911813,0.7315498062015504,0.6732163119284397,9.414715696817169,0.5414019250672637,0.13181438686117597
381,Iraq,IRQ,2012,77.0,87.0,79.0,Asia,False,False,False,False,8.0,9.195402298850574,83.0,9.949069019711057,4.012197414315244,3.201666666666654,,,,,-7.736666666666665,-7.989999999999995,5.09768358882544,7.561999999999999,0.7325581395348837,0.7875000000000001,0.5425956738768719,0.7545348837209302,0.6909531207677126,9.499796993983136,0.5567697565563565,0.13418336421135613
382,Iraq,IRQ,2014,82.0,92.0,86.0,Asia,False,False,False,False,6.0,6.521739130434782,89.0,7.369563262760118,7.2289156626506035,6.0,83.378,,,,-2.0,5.736666666666665,3.8812708455123888,7.694,0.7906976744186047,0.8625,0.553577371048253,0.8194186046511629,0.7396662345702898,9.513168880825132,0.5591850571044683,0.18048117746582149
383,Iraq,IRQ,2016,83.0,93.0,88.0,Asia,False,False,False,False,5.0,5.376344086021505,90.5,4.3023764224051755,1.6853932584269593,1.5,84.578,1.2000000000000028,,,-1.0,1.0,10.178629626571364,7.862,0.8023255813953487,0.8812500000000001,0.5675540765391015,0.8338953488372092,0.7539929671477769,9.616877705045658,0.5779174905256941,0.17607547662208278
384,Iraq,IRQ,2017,86.0,95.0,92.0,Asia,False,False,False,False,3.0,3.1578947368421053,93.5,6.10712442301399,3.3149171270718147,3.0,87.15966666666665,2.5816666666666492,,,-2.0,-1.0,-1.8047480006088144,7.963999999999999,0.8372093023255813,0.91875,0.5760399334442595,0.8698255813953488,0.781689887010022,9.576207111628278,0.5705713539831296,0.21111853302689232
385,Iraq,IRQ,2018,86.0,95.0,87.38115,Asia,False,False,False,False,7.618849999999995,8.019842105263153,91.190575,6.770899141059141,-2.469973262032088,-2.3094250000000045,89.43811500000001,2.2784483333333583,,,4.618849999999995,6.618849999999995,-0.6637747180451514,8.065999999999999,0.8372093023255813,0.8898821875,0.5845257903494175,0.8582784563953488,0.7761526565815694,9.578881088365724,0.5710543417286815,0.20509831485288788
386,Italy,ITA,2001,98.0,100.0,100.0,Europe,False,False,False,False,0.0,0.0,100.0,0.7559289460184528,,,,,,,,,-0.5059289460184528,9.824,0.9767441860465116,1.0,0.7307820299500832,0.9860465116279069,0.9094671671245598,10.846075267845784,0.7999416208709011,0.10952554625365862
387,Italy,ITA,2011,99.0,100.0,100.0,Europe,False,False,False,False,0.0,0.0,100.0,0.6632056681315054,0.0,0.0,,,,,0.0,,-0.6632056681315054,10.79,0.9883720930232558,1.0,0.8111480865224625,0.9930232558139535,0.9384607050265061,10.809182668605557,0.7932778855118541,0.14518281951465206
388,Italy,ITA,2019,99.0,100.0,100.0,Europe,False,False,False,False,0.0,0.0,100.0,0.0,0.0,0.0,,,,,0.0,0.0,1.2044348077971359,11.43,0.9883720930232558,1.0,0.8643926788685524,0.9930232558139535,0.954434082730333,10.813571663123358,0.794070648791245,0.16036343393908803
389,Jamaica,JAM,1999,80.0,87.0,96.0,North America,False,False,False,False,-9.0,-10.344827586206897,91.5,,,,,,,,,,,9.382,0.7674418604651163,0.89375,0.6940099833610649,0.8179651162790698,0.7807785764036683,9.174758530092916,0.4980595992488752,0.2827189771547931
390,Jamaica,JAM,2005,80.0,87.41,99.77,North America,False,False,False,False,-12.36,-14.14025855165313,93.59,2.742699400225986,2.2841530054644954,2.0900000000000034,,,,,-3.3599999999999994,,0.06721607892993076,10.09,0.7674418604651163,0.919875,0.7529118136439268,0.8284151162790698,0.8057641254885269,9.23782751525026,0.5094514511407839,0.296312674347743
391,Jamaica,JAM,2011,80.0,87.82000000000001,99.72,North America,False,False,False,False,-11.899999999999991,-13.550444090184458,93.77000000000001,2.110557537534676,0.19232824019661532,0.18000000000000682,,,,,0.46000000000000796,3.8200000000000074,-0.6318193366800879,10.226,0.7674418604651163,0.9221250000000001,0.7642262895174711,0.8293151162790698,0.8097884682505903,9.203565776134306,0.5032629155777901,0.30652555267280013
392,Jamaica,JAM,2022,80.0,88.23,99.29619,North America,False,False,False,False,-11.066189999999992,-12.542434546072753,93.76309499999999,2.392900943370232,-0.007363762397372131,-0.0069050000000174805,,,,,0.8338099999999997,0.37380999999999176,-1.7818908507094502,10.1,0.7674418604651163,0.9220386875,0.7537437603993344,0.8292805912790697,0.8066195420151491,9.314397458539258,0.5232819171161593,0.2833376248989897
393,Jordan,JOR,2003,90.0,99.0,99.0,Asia,False,False,False,False,0.0,0.0,99.0,12.678722333105966,,,,,,,,,-9.924937059462916,9.14,0.8837209302325582,0.9875,0.6738768718801997,0.9252325581395349,0.8498258522617343,9.082563476144244,0.4814068435856982,0.36841900867603616
394,Jordan,JOR,2005,91.0,99.0,99.0,Asia,False,False,False,False,0.0,0.0,99.0,11.929011141673973,0.0,0.0,,,,,0.0,,-6.5637791536128525,9.42,0.8953488372093021,0.9875,0.697171381031614,0.9322093023255813,0.8616979259373911,9.19417928222654,0.5015674776677805,0.3601304482696106
395,Jordan,JOR,2007,92.0,99.0,99.0,Asia,False,False,False,False,0.0,0.0,99.0,11.04616353712405,0.0,0.0,,,,,0.0,0.0,-0.6499827990726441,9.62,0.9069767441860463,0.9875,0.7138103161397671,0.9391860465116278,0.8715733274000697,9.22635170373842,0.5073786296936622,0.36419469770640744
396,Jordan,JOR,2010,93.0,99.0,99.0,Asia,False,False,False,False,0.0,0.0,99.0,10.077215600785065,0.0,0.0,,,,,0.0,0.0,-0.9082278505676857,9.92,0.9186046511627906,0.9875,0.7387687188019967,0.9461627906976743,0.8839445691289709,9.301417788080292,0.5209374607545192,0.3630071083744517
397,Jordan,JOR,2011,96.0,99.0,99.0,Asia,False,False,False,False,0.0,0.0,99.0,15.046752608536497,0.0,0.0,99.0,,,,0.0,0.0,-4.969537007751432,10.036,0.9534883720930232,0.9875,0.7484193011647254,0.9670930232558139,0.9014909066284874,9.303601362716924,0.5213318694927189,0.3801590371357685
398,Jordan,JOR,2012,98.0,99.0,99.0,Asia,False,False,False,False,0.0,0.0,99.0,9.949069019711057,0.0,0.0,99.0,0.0,,,0.0,0.0,5.09768358882544,10.152,0.9767441860465116,0.9875,0.7580698835274542,0.9810465116279069,0.9141535231977711,9.31344103609191,0.5231091630621802,0.39104436013559085
399,Jordan,JOR,2018,95.43145,97.42178,95.90284,Asia,False,False,False,False,1.5189400000000006,1.5591380079485313,96.66230999999999,6.770899141059141,-2.3613030303030413,-2.337690000000009,98.532462,-0.46753800000000467,,,1.5189400000000006,1.5189400000000006,-0.6637747180451514,10.686,0.9468773255813951,0.958278875,0.802495840266223,0.9514379453488371,0.9067553138240528,9.13900880358258,0.4916022955747166,0.41515301824933626
400,Jordan,JOR,2023,95.0,99.0,99.0,Asia,False,False,False,False,0.0,0.0,99.0,10.546774165445687,2.418408995191612,2.337690000000009,98.532462,0.0,,,-1.5189400000000006,-3.0378800000000012,-2.2993200493539465,10.81,0.941860465116279,0.9875,0.8128119800332779,0.9601162790697674,0.9159249893588205,9.146479434560238,0.4929516802433338,0.4229733091154867
401,Kazakhstan,KAZ,1999,100.0,100.0,100.0,Asia,False,False,False,False,0.0,0.0,100.0,2.75,,,,,,,,,12.452795795510772,11.69,1.0,1.0,0.8860232945091514,1.0,0.9658069883527454,9.37719061278768,0.5346239469782097,0.43118304137453567
402,Kazakhstan,KAZ,2006,100.0,100.0,100.0,Asia,False,False,False,False,0.0,0.0,100.0,10.396180738051406,0.0,0.0,,,,,0.0,,1.532830403622567,11.69,1.0,1.0,0.8860232945091514,1.0,0.9658069883527454,10.02456931916973,0.6515568946494146,0.3142500937033308
403,Kazakhstan,KAZ,2009,100.0,100.0,100.0,Asia,False,False,False,False,0.0,0.0,100.0,9.16898775021738,0.0,0.0,,,,,0.0,0.0,-0.5631405484245153,11.69,1.0,1.0,0.8860232945091514,1.0,0.9658069883527454,10.122677458484436,0.6692777028989148,0.2965292854538306
404,Kazakhstan,KAZ,2015,100.0,100.0,100.0,Asia,False,False,False,False,0.0,0.0,100.0,14.481006048976539,0.0,0.0,,,,,0.0,0.0,-7.111442786216421,11.69,1.0,1.0,0.8860232945091514,1.0,0.9658069883527454,10.338309500745284,0.7082262967673121,0.2575806915854333
405,Kenya,KEN,2000,82.0,93.0,92.0,Africa,False,False,False,False,1.0,1.0752688172043012,92.5,16.906281116190325,,,,,,,,,,5.91,0.7906976744186047,0.90625,0.40515806988352754,0.8369186046511629,0.7073904442208722,8.231279208306207,0.32764340069964204,0.3797470435212301
406,Kenya,KEN,2014,82.0,94.02,92.31,Africa,False,False,False,False,1.7099999999999937,1.8187619655392406,93.16499999999999,16.20321001605615,0.7189189189189094,0.664999999999992,,,,,0.7099999999999937,,-2.463073326415829,6.3180000000000005,0.7906976744186047,0.9145625,0.43910149750415983,0.8402436046511628,0.7199009725070618,8.424760308221055,0.36259097483001246,0.3573099976770493
407,Kenya,KEN,2022,82.0,96.14752,95.28072,Africa,False,False,False,False,0.8667999999999978,0.9015313135481786,95.71412000000001,14.733489942120439,2.7361348145763076,2.5491200000000163,,,,,-0.843199999999996,-1.5531999999999897,-0.37610333612125224,6.73,0.7906976744186047,0.9464265000000001,0.4733777038269551,0.8529892046511629,0.7391057544039006,8.610992047928452,0.39622913138233984,0.34287662302156074
408,Kuwait,KWT,1995,78.0,94.0,90.0,Asia,False,False,False,False,4.0,4.25531914893617,92.0,13.034409588981516,,,,,,,,,13.128541314920744,6.15,0.7441860465116279,0.9000000000000001,0.4251247920133112,0.8065116279069768,0.6920955771388771,11.068098545754934,0.8400446333450535,-0.14794905620617638
409,Kuwait,KWT,2005,93.0,100.0,100.0,Asia,False,False,False,False,0.0,0.0,100.0,11.929011141673973,8.695652173913038,8.0,,,,,-4.0,,-6.5637791536128525,6.14,0.9186046511627906,1.0,0.42429284525790345,0.9511627906976743,0.793101807065743,11.266946918375757,0.8759616725076806,-0.08285986544193769
410,Kuwait,KWT,2006,93.0,99.0,98.0,Asia,False,False,False,False,1.0,1.0101010101010102,98.5,10.396180738051406,-1.5000000000000013,-1.5,,,,,1.0,5.0,1.532830403622567,6.19,0.9186046511627906,0.9812500000000002,0.4284525790349418,0.9436627906976743,0.7890997271988546,11.283780818047518,0.8790023000260325,-0.08990257282717795
411,Kuwait,KWT,2007,94.0,98.0,99.0,Asia,False,False,False,False,-1.0,-1.0204081632653061,98.5,11.04616353712405,0.0,0.0,,,,,-2.0,-3.0,-0.6499827990726441,6.239999999999999,0.9302325581395348,0.9812500000000002,0.43261231281198,0.9506395348837209,0.7952313682621985,11.28319476595689,0.8788964442143257,-0.08366507595212713
412,Kuwait,KWT,2008,94.0,99.0,99.0,Asia,False,False,False,False,0.0,0.0,99.0,8.605847201792864,0.50761421319796,0.5,97.6,,,,1.0,3.0,2.440316335331186,6.29,0.9302325581395348,0.9875,0.43677204658901836,0.9531395348837208,0.79822928839531,11.252034744303616,0.8732681571769303,-0.07503886878162025
413,Kuwait,KWT,2010,94.0,99.0,99.0,Asia,False,False,False,False,0.0,0.0,99.0,10.077215600785065,0.0,0.0,99.0,1.4000000000000057,,,0.0,-1.0,-0.9082278505676857,6.39,0.9302325581395348,0.9875,0.4450915141430949,0.9531395348837208,0.800725128661533,11.05019476374921,0.8368107580511135,-0.03608562938958049
414,Kuwait,KWT,2012,96.0,99.0,99.0,Asia,False,False,False,False,0.0,0.0,99.0,9.949069019711057,0.0,0.0,98.8,-0.20000000000000284,,,0.0,0.0,5.09768358882544,6.43,0.9534883720930232,0.9875,0.4484193011647255,0.9670930232558139,0.8114909066284874,11.080730167320969,0.8423262232846398,-0.030835316656152356
415,Kuwait,KWT,2013,96.0,99.0,99.0,Asia,False,False,False,False,0.0,0.0,99.0,11.250834108272507,0.0,0.0,98.9,0.10000000000000853,,,0.0,0.0,-1.3017650885614493,6.45,0.9534883720930232,0.9875,0.4500831946755408,0.9670930232558139,0.811990074681732,11.04226257846217,0.8353780050149942,-0.02338793033326214
416,Kuwait,KWT,2015,96.0,99.0,99.0,Asia,False,False,False,False,0.0,0.0,99.0,14.481006048976539,0.0,0.0,99.0,0.09999999999999432,0.5983310120660654,0.6256526291805855,0.0,0.0,-7.111442786216421,6.49,0.9534883720930232,0.9875,0.4534109816971714,0.9670930232558139,0.8129884107882211,10.964112644290225,0.821262152774338,-0.008273741986116856
417,Kuwait,KWT,2017,96.0,99.0,99.0,Asia,False,False,False,False,0.0,0.0,99.0,6.10712442301399,0.0,0.0,99.0,0.0,0.0894427190999956,0.9179004847782309,0.0,0.0,-1.8047480006088144,6.542,0.9534883720930232,0.9875,0.4577371048252912,0.9670930232558139,0.814286247726657,10.864476009773268,0.8032652596803125,0.011020988046344549
418,Kuwait,KWT,2018,96.0,99.0,100.0,Asia,False,False,False,False,-1.0,-1.0101010101010102,99.5,6.770899141059141,0.5050505050504972,0.5,99.1,0.09999999999999432,0.11401754250991623,0.8976519326140672,-1.0,-1.0,-0.6637747180451514,6.5680000000000005,0.9534883720930232,0.9937500000000001,0.45990016638935116,0.969593023255814,0.8166851661958752,10.8517382791502,0.8009645037646274,0.01572066243124781
419,Kuwait,KWT,2020,96.0,99.0,100.0,Asia,False,False,False,False,-1.0,-1.0101010101010102,99.5,1.7868948583033002,0.0,0.0,99.2,0.10000000000000853,0.11401754250991623,0.8976519326140672,0.0,1.0,4.728605962904746,6.62,0.9534883720930232,0.9937500000000001,0.4642262895174709,0.969593023255814,0.817983003134311,10.807155349329966,0.7929117004389925,0.025071302695318542
420,Kyrgyzstan,KGZ,1999,99.0,100.0,100.0,Asia,False,False,False,False,0.0,0.0,100.0,2.75,,,,,,,,,12.452795795510772,11.05,0.9883720930232558,1.0,0.8327787021630617,0.9930232558139535,0.9449498897186859,8.158212076021421,0.314445630875406,0.6305042588432799
421,Kyrgyzstan,KGZ,2009,99.0,100.0,100.0,Asia,False,False,False,False,0.0,0.0,100.0,9.16898775021738,0.0,0.0,,,,,0.0,,-0.5631405484245153,11.05,0.9883720930232558,1.0,0.8327787021630617,0.9930232558139535,0.9449498897186859,8.511167352460916,0.3781982697300712,0.5667516199886147
422,Kyrgyzstan,KGZ,2014,99.0,100.0,99.79,Asia,False,False,False,False,0.20999999999999375,0.20999999999999375,99.89500000000001,7.369563262760118,-0.10499999999998844,-0.10499999999998977,,,,,0.20999999999999375,0.20999999999999375,3.8812708455123888,11.05,0.9883720930232558,0.9986875000000002,0.8327787021630617,0.9924982558139535,0.9445823897186859,8.61500104942382,0.3969532583229547,0.5476291313957312
423,Laos,LAO,1995,60.0,79.0,64.0,Asia,False,False,False,False,15.0,18.9873417721519,71.5,13.034409588981516,,,,,,,,,13.128541314920744,5.47,0.5348837209302326,0.64375,0.3685524126455907,0.5784302325581396,0.5154668865843749,7.769824095399265,0.24429295058719513,0.27117393599717976
424,Laos,LAO,2000,70.0,88.0,74.0,Asia,False,False,False,False,14.0,15.909090909090908,81.0,8.288543120405631,13.286713286713292,9.5,,,,,-1.0,,-5.538543120405631,5.47,0.6511627906976745,0.7625,0.3685524126455907,0.6956976744186046,0.5975540958867004,7.972127855356432,0.28083411998858554,0.31671997589811485
425,Laos,LAO,2001,69.0,83.0,75.0,Asia,False,False,False,False,8.0,9.63855421686747,79.0,13.545263050642873,-2.4691358024691357,-2.0,,,,,-6.0,-5.0,-5.256719930237242,5.47,0.6395348837209303,0.7375,0.3685524126455907,0.6787209302325582,0.5856703749564679,8.01156490473143,0.28795744731679673,0.29771292763967117
426,Laos,LAO,2005,73.0,89.0,79.0,Asia,False,False,False,False,10.0,11.235955056179774,84.0,11.929011141673973,6.329113924050622,5.0,,,,,2.0,8.0,-6.5637791536128525,5.47,0.6860465116279069,0.8,0.3685524126455907,0.7316279069767442,0.6227052586773981,8.197141854805382,0.32147733232081954,0.3012279263565786
427,Laos,LAO,2006,79.0,91.5,67.08,Asia,False,False,False,False,24.42,26.688524590163937,79.28999999999999,10.396180738051406,-5.6071428571428665,-4.710000000000008,78.958,,,,14.420000000000002,12.420000000000002,1.532830403622567,5.47,0.7558139534883721,0.7411249999999999,0.3685524126455907,0.7499383720930233,0.6355225842587935,8.263986591249527,0.3335511802735909,0.3019714039852026
428,Laos,LAO,2015,85.0,94.0,91.0,Asia,False,False,False,False,3.0,3.1914893617021276,92.5,14.481006048976539,16.660360701223365,13.210000000000008,83.15799999999999,4.199999999999989,,,-21.42,-35.84,-7.111442786216421,5.47,0.8255813953488371,0.90625,0.3685524126455907,0.8578488372093023,0.7110599098401887,8.810421007764068,0.43225103926205133,0.2788088705781374
429,Laos,LAO,2017,85.0,91.20028,84.4665,Asia,False,False,False,False,6.73378000000001,7.383508033089383,87.83339000000001,6.10712442301399,-5.044983783783774,-4.6666099999999915,84.524678,1.3666780000000074,,,3.73378000000001,25.153780000000012,-1.8047480006088144,5.702,0.8255813953488371,0.8479173750000002,0.3878535773710483,0.8345157872093023,0.7005171242578261,8.913612105816034,0.4508899582590622,0.2496271659987639
430,Latvia,LVA,2000,100.0,100.0,100.0,Europe,False,False,False,False,0.0,0.0,100.0,0.25,,,,,,,,,,11.79,1.0,1.0,0.8943427620632279,1.0,0.9683028286189683,9.585635783951789,0.5722744103804824,0.3960284182384859
431,Latvia,LVA,2011,100.0,100.0,100.0,Europe,False,False,False,False,0.0,0.0,100.0,0.6632056681315054,0.0,0.0,,,,,0.0,,-0.6632056681315054,11.79,1.0,1.0,0.8943427620632279,1.0,0.9683028286189683,10.138904753508996,0.6722087622946686,0.2960940663242997
432,Lesotho,LSO,2000,86.0,85.0,97.0,Africa,False,False,False,False,-12.0,-14.117647058823529,91.0,16.906281116190325,,,,,,,,,,6.37,0.8372093023255813,0.8875,0.4434276206322796,0.8573255813953488,0.733156193166428,7.56639279196692,0.20754811835154685,0.5256080748148811
433,Lesotho,LSO,2006,66.0,66.0,85.0,Africa,False,False,True,False,-19.0,-28.78787878787879,75.5,20.176973516108692,-17.03296703296703,-15.5,,,,,-7.0,,-3.354363757485949,6.984,0.6046511627906976,0.6937500000000001,0.4945091514143095,0.6402906976744186,0.5965562337963859,7.775284372280002,0.24527921452277268,0.3512770192736132
434,Lesotho,LSO,2009,76.33333333333333,82.23,94.25,Africa,False,False,False,False,-12.019999999999996,-14.617536179010088,88.24000000000001,13.029385436278215,16.87417218543048,12.740000000000009,,,,,6.980000000000004,13.980000000000004,5.592612017450175,6.306,0.7248062015503876,0.8530000000000002,0.4381031613976706,0.7760837209302327,0.674689553070464,7.839207847104777,0.25682540883370475,0.4178641442367592
435,Lesotho,LSO,2014,86.66666666666667,87.37,96.52,Africa,False,False,False,False,-9.149999999999991,-10.472702300560822,91.945,16.20321001605615,4.198776065276499,3.704999999999984,,,,,2.8700000000000045,-4.109999999999999,-2.463073326415829,6.368,0.8449612403100775,0.8993125,0.4432612312811981,0.8667017441860465,0.739669590314592,7.982968328292005,0.2827921832396778,0.4568774070749142
436,Lesotho,LSO,2016,97.0,97.0,100.0,Africa,False,False,False,False,-3.0,-3.0927835051546393,98.5,19.87986361539875,7.129262058839525,6.555000000000007,89.037,,,,6.1499999999999915,3.279999999999987,-4.282289046606012,6.5280000000000005,0.9651162790697674,0.9812500000000002,0.45657237936772055,0.9715697674418605,0.8170705510196185,8.025274696067749,0.29043378195231817,0.5266367690673003
437,Lesotho,LSO,2018,86.24087,92.35318,98.26914,Africa,False,False,False,False,-5.915959999999998,-6.4057999951923685,95.31116,16.054055064322945,-3.237401015228425,-3.188839999999999,89.89923200000001,0.8622320000000059,,,-2.9159599999999983,-9.06595999999999,-4.323521889267706,6.704,0.8400101162790696,0.9413895000000001,0.4712146422628952,0.8805618697674418,0.7577577015160778,7.953816710932725,0.2775266647516601,0.4802310367644177
438,Lithuania,LTU,2001,100.0,100.0,100.0,Europe,False,False,False,False,0.0,0.0,100.0,0.7559289460184528,,,,,,,,,-0.5059289460184528,12.44,1.0,1.0,0.9484193011647254,1.0,0.9845257903494176,9.737021017958872,0.5996184077530136,0.384907382596404
439,Lithuania,LTU,2011,100.0,100.0,100.0,Europe,False,False,False,False,0.0,0.0,100.0,0.6632056681315054,0.0,0.0,,,,,0.0,,-0.6632056681315054,12.44,1.0,1.0,0.9484193011647254,1.0,0.9845257903494176,10.283318494931866,0.6982935320010693,0.2862322583483483
440,Macao,MAC,2001,91.0,99.0,100.0,Asia,False,False,False,False,-1.0,-1.0101010101010102,99.5,13.545263050642873,,,,,,,,,-5.256719930237242,10.56,0.8953488372093021,0.9937500000000001,0.7920133111480866,0.9347093023255814,0.8919005049723329,10.953852079907769,0.8194088356568876,0.07249166931544526
441,Macao,MAC,2006,93.0,100.0,100.0,Asia,False,False,False,False,0.0,0.0,100.0,10.396180738051406,0.5025125628140614,0.5,,,,,1.0,,1.532830403622567,10.56,0.9186046511627906,1.0,0.7920133111480866,0.9511627906976743,0.9034179468327979,11.4492220084025,0.9088851581795792,-0.005467211346781298
442,Macao,MAC,2011,96.0,100.0,100.0,Asia,False,False,False,False,0.0,0.0,100.0,15.046752608536497,0.0,0.0,,,,,0.0,-1.0,-4.969537007751432,10.56,0.9534883720930232,1.0,0.7920133111480866,0.9720930232558139,0.9180691096234956,11.953663310915177,0.9999999999999998,-0.08193089037650414
443,Macao,MAC,2016,97.0,100.0,100.0,Asia,False,False,False,False,0.0,0.0,100.0,4.3023764224051755,0.0,0.0,,,,,0.0,0.0,10.178629626571364,10.642,0.9651162790697674,1.0,0.7988352745424293,0.9790697674418605,0.924999419572031,11.699654419900217,0.9541195778170304,-0.02912015824499936
444,Malawi,MWI,1998,64.0,82.0,71.0,Africa,False,False,False,False,11.0,13.414634146341465,76.5,32.902317547552784,,,,,,,,,,3.558,0.5813953488372092,0.70625,0.20948419301164725,0.6313372093023255,0.504781304415122,7.1240951778537305,0.12765799645483678,0.37712330796028526
445,Malawi,MWI,2006,66.05075666666667,81.76711,72.23,Africa,False,False,False,False,9.537109999999998,11.663748419138207,76.99855500000001,20.176973516108692,0.6517058823529487,0.4985550000000103,,,,,-1.4628900000000016,,-3.354363757485949,4.738,0.6052413565891472,0.7124819375000002,0.3076539101497505,0.6481375889534884,0.545992485312367,7.120665770679168,0.12703855888957083,0.41895392642279616
446,Malawi,MWI,2014,68.10151333333333,81.53421999999999,75.73,Africa,False,False,False,False,5.804219999999987,7.1187533283570845,78.63211,16.20321001605615,2.1215398133120678,1.633554999999987,,,,,-3.732890000000012,-2.2700000000000102,-2.463073326415829,4.890000000000001,0.6290873643410853,0.732901375,0.3202995008319468,0.6706129686046511,0.5655189282728398,7.3762357488093,0.17320095283983683,0.39231797543300295
447,Malawi,MWI,2020,70.15227,81.30133,80.14176,Africa,False,False,False,False,1.159569999999988,1.4262620303997342,80.72154499999999,14.412903961101314,2.657228707203707,2.0894349999999946,,,,,-4.644649999999999,-0.9117599999999868,3.3340959002079273,5.41,0.6529333720930233,0.7590193125,0.36356073211314477,0.6953677482558139,0.5958256434130131,7.412425879395301,0.1797378046150162,0.41608783879799693
448,Malaysia,MYS,1991,83.0,96.0,95.0,Asia,False,False,False,False,1.0,1.0416666666666665,95.5,23.225089061288053,,,,,,,,,-20.79609750098983,8.14,0.8023255813953487,0.9437500000000001,0.5906821963394344,0.8588953488372093,0.7784314030878768,9.45681365636273,0.5490058799889761,0.22942552309890074
449,Malaysia,MYS,2000,89.0,97.0,97.0,Asia,False,False,False,False,0.0,0.0,97.0,8.288543120405631,1.5706806282722585,1.5,,,,,-1.0,,-5.538543120405631,9.49,0.872093023255814,0.9625000000000001,0.7029950083194676,0.9082558139534884,0.8466775722632821,9.827303349583069,0.6159256774475104,0.23075189481577174
450,Malaysia,MYS,2010,93.0,98.0,98.0,Asia,False,False,False,False,0.0,0.0,98.0,10.077215600785065,1.0309278350515427,1.0,,,,,0.0,1.0,-0.9082278505676857,10.89,0.9186046511627906,0.9750000000000001,0.8194675540765393,0.9411627906976743,0.9046542197113336,10.056550641150416,0.657333529272637,0.24732069043869664
451,Malaysia,MYS,2016,95.0,97.0,98.0,Asia,False,False,False,False,-1.0,-1.0309278350515463,97.5,4.3023764224051755,-0.5102040816326481,-0.5,,,,,-1.0,-1.0,10.178629626571364,11.584,0.941860465116279,0.96875,0.8772046589018303,0.9526162790697674,0.9299927930193863,10.255037370424503,0.6931852465114465,0.23680754650793978
452,Malaysia,MYS,2017,95.0,97.0,97.0,Asia,False,False,False,False,0.0,0.0,97.0,6.10712442301399,-0.512820512820511,-0.5,97.0,,,,1.0,2.0,-1.8047480006088144,11.678,0.941860465116279,0.9625000000000001,0.8850249584026624,0.9501162790697675,0.9305888828696358,10.29389130573143,0.7002032487090413,0.23038563416059454
453,Malaysia,MYS,2018,95.0,97.0,97.0,Asia,False,False,False,False,0.0,0.0,97.0,6.770899141059141,0.0,0.0,97.3,0.29999999999999716,,,0.0,-1.0,-0.6637747180451514,11.772,0.941860465116279,0.9625000000000001,0.8928452579034942,0.9501162790697675,0.9329349727198855,10.32416847740056,0.7056720707378108,0.22726290198207466
